FULL_NAME,PLAYER_ID,SEASON_ID,RANK_PG_EFF,EFF_CHANGE,TARGET,TEAM_ABBREVIATION,PLAYER_AGE,GP,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,POSITION
Rudy Gay,200752,2013-14,37,10,FALSE,TOT,27,73,34.7,7.4,16.2,0.455,0.9,2.7,0.33,4.4,5.3,0.822,1.5,4.4,6,2.9,1.3,0.8,3.1,2.3,20,SF
Rudy Gay,200752,2014-15,27,-19,FALSE,SAC,28,68,35.4,7.5,16.4,0.455,1.2,3.2,0.359,5,5.8,0.858,1.4,4.4,5.9,3.7,1,0.6,2.7,2.3,21.1,SF
Rudy Gay,200752,2018-19,65,-63,TRUE,SAS,32,69,26.7,5.4,10.8,0.504,1.1,2.7,0.402,1.7,2.1,0.816,0.9,5.9,6.8,2.6,0.8,0.5,1.7,2.3,13.7,SF
Rudy Gay,200752,2019-20,128,1,FALSE,SAS,33,67,21.8,4,8.9,0.446,1.1,3.3,0.336,1.8,2,0.882,0.9,4.5,5.4,1.7,0.5,0.5,1.3,1.5,10.8,SF
JJ Redick,200755,2011-12,117,16,FALSE,ORL,28,65,27.1,3.8,9,0.425,1.7,4.1,0.418,2.2,2.4,0.911,0.3,2,2.3,2.5,0.4,0.1,1,1.4,11.6,SG
JJ Redick,200755,2014-15,98,-7,FALSE,LAC,31,78,30.9,5.7,12,0.477,2.6,5.9,0.437,2.3,2.6,0.901,0.3,1.9,2.1,1.8,0.5,0.1,1.2,1.7,16.4,SG
JJ Redick,200755,2015-16,105,-23,FALSE,LAC,32,75,28,5.6,11.7,0.48,2.7,5.6,0.475,2.4,2.7,0.888,0.1,1.7,1.9,1.4,0.6,0.1,1,1.8,16.3,SG
JJ Redick,200755,2016-17,128,52,FALSE,LAC,33,78,28.2,5.1,11.4,0.445,2.6,6,0.429,2.3,2.6,0.891,0.1,2.1,2.2,1.4,0.7,0.2,1.3,1.6,15,SG
JJ Redick,200755,2017-18,76,-12,FALSE,PHI,34,70,30.2,5.8,12.6,0.46,2.8,6.6,0.42,2.8,3.1,0.904,0.1,2.4,2.5,3,0.5,0.1,1.5,1.8,17.1,SG
JJ Redick,200755,2018-19,88,-30,TRUE,PHI,35,76,31.3,5.9,13.5,0.44,3.2,8,0.397,3,3.4,0.894,0.3,2.2,2.4,2.7,0.4,0.2,1.3,1.7,18.1,SG
Thabo Sefolosha,200757,2009-10,142,-1,FALSE,OKC,26,82,28.6,2.4,5.4,0.44,0.5,1.6,0.313,0.7,1.1,0.674,0.9,3.8,4.7,1.8,1.2,0.6,1.1,1.9,6,SG
Thabo Sefolosha,200757,2012-13,122,-59,TRUE,OKC,29,81,27.5,2.8,5.8,0.481,1.3,3.2,0.419,0.7,0.9,0.826,0.7,3.2,3.9,1.5,1.3,0.5,0.8,2.2,7.6,SG
Thabo Sefolosha,200757,2015-16,154,10,FALSE,ATL,32,75,23.4,2.5,4.9,0.507,0.6,1.6,0.341,0.8,1.3,0.626,0.7,3.8,4.5,1.4,1.1,0.5,0.9,1.5,6.4,SG
Rajon Rondo,200765,2006-07,138,49,FALSE,BOS,21,78,23.5,2.4,5.8,0.418,0.1,0.4,0.207,1.5,2.4,0.647,0.9,2.8,3.7,3.8,1.6,0.1,1.8,2.3,6.4,PG
Rajon Rondo,200765,2007-08,89,52,FALSE,BOS,22,77,29.9,4.6,9.3,0.492,0.1,0.2,0.263,1.4,2.3,0.611,1,3.2,4.2,5.1,1.7,0.2,1.9,2.4,10.6,PG
Rajon Rondo,200765,2008-09,37,12,FALSE,BOS,23,80,33,4.8,9.5,0.505,0.2,0.6,0.313,2.2,3.4,0.642,1.3,4,5.2,8.2,1.9,0.1,2.6,2.4,11.9,PG
Rajon Rondo,200765,2009-10,25,-12,FALSE,BOS,24,81,36.6,5.7,11.2,0.508,0.2,1,0.212,2.2,3.5,0.621,1.2,3.2,4.4,9.8,2.3,0.1,3,2.4,13.7,PG
Rajon Rondo,200765,2010-11,37,9,FALSE,BOS,25,68,37.2,4.7,9.9,0.475,0.1,0.6,0.233,1.1,1.9,0.568,1.3,3.1,4.4,11.2,2.3,0.2,3.4,1.8,10.6,PG
Rajon Rondo,200765,2014-15,68,42,FALSE,TOT,29,68,29.7,4,9.5,0.426,0.4,1.3,0.314,0.5,1.1,0.397,1.1,4.4,5.5,7.9,1.3,0.1,3.1,2.3,8.9,PG
Rajon Rondo,200765,2015-16,26,-67,TRUE,SAC,30,72,35.2,4.9,10.9,0.454,0.9,2.4,0.365,1.2,2.1,0.58,1.1,5,6,11.7,2,0.1,3.9,2.4,11.9,PG
Rajon Rondo,200765,2016-17,93,25,FALSE,CHI,31,69,26.7,3.3,8.1,0.408,0.7,1.9,0.376,0.4,0.7,0.6,1.1,4.1,5.1,6.7,1.4,0.2,2.4,2.1,7.8,PG
Kyle Lowry,200768,2007-08,133,-16,FALSE,MEM,22,82,25.5,3.1,7.2,0.432,0.4,1.7,0.257,3,4.2,0.698,0.5,2.5,3,3.6,1.1,0.3,1.5,2.3,9.6,PG
Kyle Lowry,200768,2012-13,62,38,FALSE,TOR,27,68,29.7,3.7,9.2,0.401,1.5,4.1,0.362,2.8,3.5,0.795,0.8,3.9,4.7,6.4,1.4,0.4,2.3,3.2,11.6,PG
Kyle Lowry,200768,2013-14,24,-5,FALSE,TOR,28,79,36.2,5.8,13.7,0.423,2.4,6.3,0.38,4,4.9,0.813,1.1,3.6,4.7,7.4,1.5,0.2,2.5,3.4,17.9,PG
Kyle Lowry,200768,2014-15,29,10,FALSE,TOR,29,70,34.5,6.1,14.9,0.412,1.9,5.6,0.338,3.6,4.5,0.808,0.8,3.9,4.7,6.8,1.6,0.2,2.5,3,17.8,PG
Kyle Lowry,200768,2015-16,19,-2,FALSE,TOR,30,77,37,6.6,15.6,0.427,2.8,7.1,0.388,5.2,6.4,0.811,0.7,4,4.7,6.4,2.1,0.4,2.9,2.7,21.2,PG
Kyle Lowry,200768,2016-17,21,-4,FALSE,TOR,31,60,37.4,7.1,15.3,0.464,3.2,7.8,0.412,5,6.1,0.819,0.8,4,4.8,7,1.5,0.3,2.9,2.8,22.4,PG
Kyle Lowry,200768,2017-18,25,-18,FALSE,TOR,32,78,32.2,5.2,12.1,0.427,3.1,7.6,0.399,2.9,3.3,0.854,0.8,4.7,5.6,6.9,1.1,0.2,2.3,2.5,16.2,PG
Kyle Lowry,200768,2018-19,43,14,FALSE,TOR,33,65,34.1,4.7,11.4,0.411,2.4,7,0.347,2.5,3,0.83,0.6,4.2,4.8,8.7,1.4,0.5,2.8,2.6,14.2,PG
Kyle Lowry,200768,2021-22,46,-33,TRUE,MIA,36,63,33.9,4.4,10,0.44,2.3,6.1,0.377,2.3,2.8,0.851,0.5,4,4.5,7.5,1.1,0.3,2.7,2.8,13.4,PG
P.J. Tucker,200782,2012-13,151,53,FALSE,PHX,28,79,24.2,2.7,5.6,0.473,0.3,0.9,0.314,0.8,1.1,0.744,1.7,2.8,4.4,1.4,0.8,0.2,0.8,1.8,6.4,PF
P.J. Tucker,200782,2013-14,98,-4,FALSE,PHX,29,81,30.7,3.3,7.6,0.431,0.9,2.4,0.387,1.9,2.5,0.776,2,4.5,6.5,1.7,1.4,0.3,1.3,2.5,9.4,PF
P.J. Tucker,200782,2014-15,102,-15,FALSE,PHX,30,78,30.6,3.3,7.6,0.438,1.1,3.2,0.345,1.3,1.8,0.727,1.5,5,6.4,1.6,1.4,0.3,1.2,2.3,9.1,PF
P.J. Tucker,200782,2015-16,117,-24,FALSE,PHX,31,82,31,2.9,7.1,0.411,0.8,2.5,0.33,1.3,1.7,0.746,2,4.2,6.2,2.2,1.3,0.2,1.4,2.5,8,PF
P.J. Tucker,200782,2016-17,141,-30,FALSE,TOT,32,81,27.6,2.5,6,0.413,0.9,2.4,0.357,0.9,1.1,0.774,1.4,4.4,5.8,1.2,1.4,0.2,0.8,2.4,6.7,PF
P.J. Tucker,200782,2017-18,171,35,FALSE,HOU,33,82,27.8,2.1,5.4,0.39,1.4,3.8,0.371,0.5,0.7,0.717,1.1,4.4,5.6,0.9,1,0.3,0.9,2.5,6.1,PF
P.J. Tucker,200782,2018-19,136,2,FALSE,HOU,34,82,34.2,2.5,6.4,0.396,1.8,4.7,0.377,0.5,0.7,0.695,1.5,4.4,5.8,1.2,1.6,0.5,0.8,3.1,7.3,PF
P.J. Tucker,200782,2019-20,134,-76,FALSE,HOU,35,72,34.3,2.5,5.9,0.415,1.5,4.2,0.358,0.5,0.7,0.813,1.6,5.1,6.6,1.6,1.1,0.5,1,3.2,6.9,PF
P.J. Tucker,200782,2020-21,210,82,FALSE,TOT,36,52,26.1,1.3,3.4,0.373,0.8,2.3,0.336,0.4,0.5,0.75,1,2.9,3.9,1.2,0.8,0.4,0.8,2.4,3.7,PF
P.J. Tucker,200782,2021-22,128,-97,TRUE,MIA,37,71,27.9,2.9,6,0.484,1.1,2.7,0.415,0.6,0.9,0.738,1.4,4,5.5,2.1,0.8,0.2,0.9,2.3,7.6,PF
P.J. Tucker,200782,2022-23,225,53,FALSE,PHI,37,41,27,1.2,3,0.405,0.7,1.7,0.38,0.3,0.3,0.857,1.3,3,4.2,0.8,0.5,0.2,0.8,2.5,3.3,PF
Paul Millsap,200794,2006-07,132,11,FALSE,UTA,22,82,18,2.5,4.9,0.525,0,0,0.333,1.7,2.5,0.673,2.2,2.9,5.2,0.8,0.8,0.9,1.1,2.9,6.8,PF
Paul Millsap,200794,2007-08,121,80,FALSE,UTA,23,82,20.8,3.1,6.1,0.504,0,0,0,1.9,2.8,0.677,2,3.6,5.6,1,0.9,0.9,1.1,3.3,8.1,PF
Paul Millsap,200794,2008-09,41,-23,FALSE,UTA,24,76,30.1,5.3,9.9,0.534,0,0.1,0,3,4.3,0.699,3.3,5.3,8.6,1.8,1,1,1.7,3.8,13.5,PF
Paul Millsap,200794,2009-10,64,41,FALSE,UTA,25,82,27.8,4.7,8.7,0.538,0,0.1,0.111,2.2,3.2,0.693,2.3,4.5,6.8,1.6,0.8,1.2,1.4,3.5,11.6,PF
Paul Millsap,200794,2010-11,23,8,FALSE,UTA,26,76,34.3,6.9,13,0.531,0.1,0.3,0.391,3.4,4.4,0.757,2.2,5.5,7.6,2.5,1.4,0.9,1.9,3.6,17.3,PF
Paul Millsap,200794,2011-12,15,-24,TRUE,UTA,27,64,32.8,6.7,13.5,0.495,0.1,0.5,0.226,3.2,4,0.792,2.8,6,8.8,2.3,1.8,0.8,1.8,3.5,16.6,PF
Paul Millsap,200794,2012-13,39,19,FALSE,UTA,28,78,30.4,5.5,11.2,0.49,0.2,0.5,0.333,3.4,4.6,0.742,2.3,4.8,7.1,2.6,1.3,1,1.8,3,14.6,PF
Paul Millsap,200794,2013-14,20,-1,FALSE,ATL,29,74,33.5,6.5,14.1,0.461,1,2.9,0.358,3.9,5.3,0.731,2.1,6.4,8.5,3.1,1.7,1.1,2.5,2.8,17.9,PF
Paul Millsap,200794,2014-15,21,5,FALSE,ATL,30,73,32.7,6.1,12.7,0.476,1.1,3,0.356,3.5,4.6,0.757,1.9,5.9,7.8,3.1,1.8,0.9,2.3,2.8,16.7,PF
Paul Millsap,200794,2015-16,16,-19,FALSE,ATL,31,81,32.7,6.2,13.2,0.47,0.9,2.9,0.319,3.8,5,0.757,2.4,6.6,9,3.3,1.8,1.7,2.4,2.9,17.1,PF
J.J. Barea,200826,2008-09,163,-4,FALSE,DAL,25,79,20.3,3.1,7.1,0.442,0.7,1.9,0.357,0.9,1.2,0.753,0.5,1.8,2.2,3.4,0.5,0.1,1.3,1.5,7.8,PG
J.J. Barea,200826,2009-10,167,22,FALSE,DAL,26,78,19.8,3,6.8,0.44,0.7,2,0.357,1,1.2,0.844,0.2,1.7,1.9,3.3,0.4,0.1,1.3,1.5,7.6,PG
J.J. Barea,200826,2012-13,136,-66,TRUE,MIN,29,74,23.1,4.3,10.2,0.417,1.3,3.8,0.346,1.4,1.8,0.784,0.5,2.3,2.8,4,0.4,0,2,1.8,11.3,PG
J.J. Barea,200826,2013-14,202,-5,FALSE,MIN,30,79,18.6,3.2,8.3,0.387,0.9,2.9,0.316,1,1.3,0.79,0.2,1.7,1.9,3.8,0.3,0,1.6,1.6,8.4,PG
J.J. Barea,200826,2014-15,207,58,FALSE,DAL,31,77,17.7,2.9,7,0.42,0.7,2.2,0.323,1,1.2,0.809,0.3,1.4,1.7,3.4,0.4,0,0.9,1.4,7.5,PG
Kevin Durant,201142,2007-08,78,66,FALSE,SEA,19,80,34.6,7.3,17.1,0.43,0.7,2.6,0.288,4.9,5.6,0.873,0.9,3.5,4.4,2.4,1,0.9,2.9,1.5,20.3,SF
Kevin Durant,201142,2008-09,12,10,FALSE,OKC,20,74,39,8.9,18.8,0.476,1.3,3.1,0.422,6.1,7.1,0.863,1,5.5,6.5,2.8,1.3,0.7,3,1.8,25.3,SF
Kevin Durant,201142,2009-10,2,-4,FALSE,OKC,21,82,39.5,9.7,20.3,0.476,1.6,4.3,0.365,9.2,10.2,0.9,1.3,6.3,7.6,2.8,1.4,1,3.3,2.1,30.1,SF
Kevin Durant,201142,2010-11,6,3,FALSE,OKC,22,78,38.9,9.1,19.7,0.462,1.9,5.3,0.35,7.6,8.7,0.88,0.7,6.1,6.8,2.7,1.1,1,2.8,2,27.7,SF
Kevin Durant,201142,2011-12,3,1,FALSE,OKC,23,66,38.6,9.7,19.7,0.496,2,5.2,0.387,6.5,7.6,0.86,0.6,7.4,8,3.5,1.3,1.2,3.8,2,28,SF
Kevin Durant,201142,2012-13,2,1,FALSE,OKC,24,81,38.5,9,17.7,0.51,1.7,4.1,0.416,8.4,9.3,0.905,0.6,7.3,7.9,4.6,1.4,1.3,3.5,1.8,28.1,SF
Kevin Durant,201142,2015-16,2,-4,FALSE,OKC,27,72,35.8,9.7,19.2,0.505,2.6,6.7,0.387,6.2,6.9,0.898,0.6,7.6,8.2,5,1,1.2,3.5,1.9,28.2,SF
Kevin Durant,201142,2016-17,6,-1,FALSE,GSW,28,62,33.4,8.9,16.5,0.537,1.9,5,0.375,5.4,6.2,0.875,0.6,7.6,8.3,4.8,1.1,1.6,2.2,1.9,25.1,SF
Kevin Durant,201142,2017-18,7,-1,FALSE,GSW,29,68,34.2,9.3,18,0.516,2.5,6.1,0.419,5.3,5.9,0.889,0.5,6.4,6.8,5.4,0.7,1.8,3,2,26.4,SF
Kevin Durant,201142,2022-23,4,-192,TRUE,BKN,34,39,36,10.5,18.8,0.559,1.8,4.8,0.376,6.8,7.3,0.934,0.4,6.4,6.7,5.3,0.8,1.5,3.5,2.4,29.7,SF
Al Horford,201143,2007-08,68,34,FALSE,ATL,22,81,31.4,4.1,8.2,0.499,0,0.1,0,1.9,2.6,0.731,3.1,6.6,9.7,1.5,0.7,0.9,1.7,3.3,10.1,C
Al Horford,201143,2008-09,34,13,FALSE,ATL,23,67,33.5,4.7,8.9,0.525,0,0,0,2.2,3.1,0.727,2.2,7.1,9.3,2.4,0.8,1.4,1.5,2.8,11.5,C
Al Horford,201143,2009-10,21,5,FALSE,ATL,24,81,35.1,5.8,10.5,0.551,0,0,1,2.6,3.3,0.789,2.9,7,9.9,2.3,0.7,1.1,1.5,2.8,14.2,C
Al Horford,201143,2014-15,23,-7,FALSE,ATL,29,76,30.5,6.8,12.7,0.538,0.1,0.5,0.306,1.4,1.9,0.759,1.7,5.4,7.2,3.2,0.9,1.3,1.3,1.6,15.2,C
Al Horford,201143,2015-16,30,-7,FALSE,ATL,30,82,32.1,6.5,12.8,0.505,1.1,3.1,0.344,1.3,1.6,0.798,1.8,5.5,7.3,3.2,0.8,1.5,1.3,2,15.2,C
Al Horford,201143,2016-17,37,5,FALSE,BOS,31,68,32.3,5.6,11.8,0.473,1.3,3.6,0.355,1.6,2,0.8,1.4,5.4,6.8,5,0.8,1.3,1.7,2,14,C
Al Horford,201143,2017-18,32,-7,FALSE,BOS,32,72,31.6,5.1,10.5,0.489,1.3,3.1,0.429,1.3,1.7,0.783,1.4,5.9,7.4,4.7,0.6,1.1,1.8,1.9,12.9,C
Al Horford,201143,2018-19,39,-25,FALSE,BOS,33,68,29,5.7,10.6,0.535,1.1,3,0.36,1.1,1.4,0.821,1.8,5,6.7,4.2,0.9,1.3,1.5,1.9,13.6,C
Al Horford,201143,2021-22,49,-40,TRUE,BOS,36,69,29.1,3.9,8.2,0.467,1.3,3.8,0.336,1.2,1.4,0.842,1.6,6.1,7.7,3.4,0.7,1.3,0.9,1.9,10.2,C
Al Horford,201143,2022-23,89,49,FALSE,BOS,36,35,30.5,3.6,7.4,0.488,2.1,4.7,0.442,0.2,0.3,0.6,1.1,5.1,6.2,2.7,0.5,0.9,0.6,1.8,9.5,C
Mike Conley,201144,2008-09,109,7,FALSE,MEM,21,82,30.6,3.9,8.9,0.442,1.1,2.6,0.406,2,2.4,0.817,0.3,3.1,3.4,4.3,1.1,0.1,1.7,1.8,10.9,PG
Mike Conley,201144,2009-10,102,38,FALSE,MEM,22,80,32.1,4.6,10.4,0.445,1,2.7,0.387,1.7,2.3,0.743,0.4,2,2.4,5.3,1.4,0.2,2.1,2.2,12,PG
Mike Conley,201144,2010-11,64,11,FALSE,MEM,23,81,35.5,5.2,11.8,0.444,1,2.7,0.369,2.2,3,0.733,0.4,2.7,3,6.5,1.8,0.2,2.2,2.2,13.7,PG
Mike Conley,201144,2011-12,53,1,FALSE,MEM,24,62,35.1,4.8,11,0.433,1,2.6,0.377,2.2,2.5,0.861,0.4,2.2,2.5,6.5,2.2,0.2,2,2.1,12.7,PG
Mike Conley,201144,2012-13,52,5,FALSE,MEM,25,80,34.5,5.2,11.8,0.44,1.3,3.7,0.362,2.9,3.5,0.83,0.5,2.3,2.8,6.1,2.2,0.3,2.4,2.1,14.6,PG
Mike Conley,201144,2013-14,47,-7,FALSE,MEM,26,73,33.5,6.3,14.1,0.45,1.4,4,0.361,3.1,3.8,0.815,0.6,2.4,2.9,6,1.5,0.2,2.1,1.9,17.2,PG
Mike Conley,201144,2020-21,53,-23,FALSE,UTA,33,51,29.4,5.6,12.5,0.444,2.7,6.6,0.412,2.4,2.8,0.852,0.7,2.8,3.5,6,1.4,0.2,1.9,1.9,16.2,PG
Mike Conley,201144,2021-22,76,-26,TRUE,UTA,34,72,28.6,4.8,11,0.435,2.3,5.8,0.408,1.8,2.3,0.796,0.7,2.4,3,5.3,1.3,0.3,1.7,2,13.7,PG
Jeff Green,201145,2007-08,150,92,FALSE,SEA,21,80,28.2,4,9.4,0.427,0.3,1,0.276,2.2,3,0.744,1.3,3.5,4.7,1.5,0.6,0.6,2,2.5,10.5,SF
Jeff Green,201145,2008-09,58,-9,FALSE,OKC,22,78,36.8,6.1,13.7,0.446,1.2,3.2,0.389,3.1,3.9,0.788,1.5,5.1,6.7,2,1,0.4,2.2,2.6,16.5,SF
Jeff Green,201145,2009-10,67,-39,FALSE,OKC,23,82,37.1,5.9,13,0.453,1.3,3.8,0.333,2,2.7,0.74,1.4,4.6,6,1.6,1.3,0.9,1.6,2.7,15.1,SF
Jeff Green,201145,2010-11,106,4,FALSE,TOT,24,75,32.4,4.9,10.9,0.449,0.9,2.8,0.303,2.6,3.3,0.811,1,3.8,4.8,1.4,0.7,0.5,1.3,2.8,13.3,SF
Jeff Green,201145,2012-13,102,3,FALSE,BOS,26,81,27.8,4.6,10,0.467,0.9,2.2,0.385,2.6,3.3,0.808,0.7,3.2,3.9,1.6,0.7,0.8,1.6,2.2,12.8,SF
Jeff Green,201145,2013-14,99,-1,FALSE,BOS,27,82,34.2,5.9,14.3,0.412,1.6,4.8,0.341,3.5,4.3,0.795,0.7,4,4.6,1.7,0.7,0.6,2,2.2,16.9,SF
Jeff Green,201145,2014-15,100,-33,FALSE,TOT,28,78,31.5,5.3,12.4,0.43,1.2,3.7,0.332,3.1,3.7,0.833,0.8,3.4,4.2,1.7,0.7,0.4,1.4,1.9,15,SF
Jeff Green,201145,2015-16,133,-73,TRUE,TOT,29,80,28.2,4.4,10.3,0.43,0.8,2.7,0.315,2.1,2.8,0.745,0.9,3.2,4.2,1.7,0.7,0.5,1.2,2.1,11.7,SF
Jeff Green,201145,2016-17,206,60,FALSE,ORL,30,69,22.2,3.2,8.1,0.394,0.8,2.8,0.275,2.1,2.4,0.863,0.6,2.5,3.1,1.2,0.5,0.2,1.1,1.5,9.2,SF
Jeff Green,201145,2017-18,146,29,FALSE,CLE,31,78,23.4,3.8,7.9,0.477,0.7,2.2,0.312,2.6,3,0.868,0.8,2.4,3.2,1.3,0.5,0.4,1,1.9,10.8,SF
Jeff Green,201145,2020-21,121,-30,FALSE,BKN,34,68,27,3.8,7.8,0.492,1.5,3.7,0.412,1.8,2.4,0.776,0.5,3.4,3.9,1.6,0.5,0.4,0.8,1.8,11,SF
Corey Brewer,201147,2011-12,155,15,FALSE,DEN,26,59,21.8,3.4,7.8,0.434,0.6,2.2,0.26,1.5,2.2,0.692,0.7,1.8,2.5,1.5,1.2,0.3,0.9,1.9,8.9,SG
Corey Brewer,201147,2012-13,140,7,FALSE,DEN,27,82,24.4,4.6,10.8,0.425,1.1,3.7,0.296,1.8,2.6,0.69,0.7,2.2,2.9,1.5,1.4,0.3,1.2,1.9,12.1,SG
Corey Brewer,201147,2013-14,133,-3,FALSE,MIN,28,81,32.2,4.8,10,0.481,0.7,2.6,0.28,2,2.8,0.718,0.8,1.8,2.6,1.7,1.9,0.4,1.3,2.6,12.3,SG
Corey Brewer,201147,2014-15,136,-95,TRUE,TOT,29,80,26.1,4.3,10.1,0.426,0.8,2.9,0.268,2.1,2.8,0.743,1,2.7,3.7,2.2,1.4,0.2,1.6,2.2,11.5,SG
Corey Brewer,201147,2015-16,231,-25,FALSE,HOU,30,82,20.4,2.6,6.7,0.384,0.7,2.7,0.272,1.3,1.7,0.75,0.5,1.9,2.4,1.3,1,0.2,1,2,7.2,SG
Corey Brewer,201147,2016-17,256,24,FALSE,TOT,31,82,15.6,1.8,4.2,0.422,0.3,1.4,0.229,0.6,0.8,0.735,0.4,1.6,2,1.2,0.7,0.2,0.7,1.6,4.5,SG
Joakim Noah,201149,2007-08,135,38,FALSE,CHI,23,74,20.7,2.4,5,0.482,0,0,0,1.8,2.6,0.691,2.4,3.3,5.6,1.1,0.9,0.9,1.2,2.3,6.6,C
Joakim Noah,201149,2011-12,34,19,FALSE,CHI,27,64,30.4,3.9,7.7,0.508,0,0,0,2.4,3.2,0.748,3.8,6,9.8,2.5,0.6,1.4,1.4,2.5,10.2,C
Joakim Noah,201149,2012-13,15,2,FALSE,CHI,28,66,36.8,4.6,9.5,0.481,0,0.1,0,2.7,3.6,0.751,3.9,7.2,11.1,4,1.2,2.1,2.7,2.8,11.9,C
Joakim Noah,201149,2013-14,13,-33,TRUE,CHI,29,80,35.2,4.8,10,0.475,0,0,0,3.1,4.2,0.737,3.5,7.7,11.3,5.4,1.2,1.5,2.4,3.1,12.6,C
Thaddeus Young,201152,2007-08,144,57,FALSE,PHI,20,74,21,3.6,6.6,0.539,0.1,0.3,0.316,1,1.4,0.738,1.6,2.6,4.2,0.8,1,0.1,0.9,1.7,8.2,PF
Thaddeus Young,201152,2008-09,87,-14,FALSE,PHI,21,75,34.4,6.3,12.8,0.495,0.7,2.2,0.341,1.9,2.5,0.735,1.9,3.2,5,1.1,1.3,0.3,1.6,2.2,15.3,PF
Thaddeus Young,201152,2009-10,101,9,FALSE,PHI,22,67,32,5.7,12.1,0.47,0.7,2.1,0.348,1.7,2.5,0.691,1.9,3.3,5.2,1.4,1.2,0.2,1.9,2,13.8,PF
Thaddeus Young,201152,2010-11,92,30,FALSE,PHI,23,82,26,5.6,10.3,0.541,0.1,0.3,0.273,1.5,2.1,0.707,1.9,3.4,5.3,1,1.1,0.3,1.2,2.1,12.7,PF
Thaddeus Young,201152,2011-12,62,25,FALSE,PHI,24,63,27.9,5.5,10.9,0.507,0,0.1,0.25,1.8,2.3,0.771,2.2,3,5.2,1.2,1,0.7,0.9,2,12.8,PF
Thaddeus Young,201152,2012-13,37,-13,FALSE,PHI,25,76,34.6,6.7,12.6,0.531,0,0.1,0.125,1.4,2.5,0.574,2.4,5.1,7.5,1.6,1.8,0.7,1.2,2.5,14.8,PF
Thaddeus Young,201152,2013-14,50,-22,FALSE,PHI,26,79,34.4,7.4,16.2,0.454,1.1,3.7,0.308,2.1,2.9,0.712,2.1,3.9,6,2.3,2.1,0.5,2.1,2.7,17.9,PF
Thaddeus Young,201152,2014-15,72,35,FALSE,TOT,27,76,32,5.9,12.7,0.466,0.5,1.5,0.33,1.7,2.6,0.655,1.7,3.7,5.4,2.3,1.6,0.3,1.5,2.3,14.1,PF
Thaddeus Young,201152,2015-16,37,-48,FALSE,BKN,28,73,33,6.8,13.2,0.514,0.1,0.4,0.233,1.4,2.2,0.644,2.4,6.6,9,1.9,1.5,0.5,1.9,2.5,15.1,PF
Thaddeus Young,201152,2016-17,85,14,FALSE,IND,29,74,30.2,4.9,9.3,0.527,0.6,1.6,0.381,0.6,1.2,0.523,1.8,4.3,6.1,1.6,1.5,0.4,1.3,1.8,11,PF
Thaddeus Young,201152,2017-18,71,2,FALSE,IND,30,81,32.2,5.2,10.7,0.487,0.7,2.2,0.32,0.7,1.1,0.598,2.3,4,6.3,1.9,1.7,0.4,1.3,2.2,11.8,PF
Thaddeus Young,201152,2018-19,69,-79,TRUE,IND,31,81,30.7,5.5,10.4,0.527,0.6,1.8,0.349,1.1,1.7,0.644,2.4,4.1,6.5,2.5,1.5,0.4,1.5,2.4,12.6,PF
Thaddeus Young,201152,2019-20,148,92,FALSE,CHI,32,64,24.9,4.2,9.4,0.448,1.2,3.5,0.356,0.7,1.1,0.583,1.5,3.5,4.9,1.8,1.4,0.4,1.6,2.1,10.3,PF
Nick Young,201156,2007-08,205,36,FALSE,WAS,23,75,15.4,2.8,6.4,0.439,0.5,1.3,0.4,1.3,1.7,0.815,0.3,1.2,1.5,0.8,0.5,0.1,1.3,1.7,7.5,SG
Nick Young,201156,2008-09,169,-25,FALSE,WAS,24,82,22.4,4.1,9.2,0.444,0.7,2,0.341,2,2.4,0.85,0.4,1.5,1.8,1.2,0.5,0.2,1.1,1.7,10.9,SG
Nick Young,201156,2009-10,194,79,FALSE,WAS,25,74,19.2,3.1,7.5,0.418,0.9,2.3,0.406,1.4,1.8,0.8,0.3,1.1,1.4,0.6,0.4,0.1,0.8,2,8.6,SG
Nick Young,201156,2010-11,115,-27,FALSE,WAS,26,64,31.8,6.4,14.6,0.441,1.6,4.2,0.387,2.9,3.6,0.816,0.4,2.3,2.7,1.2,0.7,0.3,1.4,2.3,17.4,SG
Nick Young,201156,2016-17,145,-89,TRUE,LAL,32,60,25.9,4.5,10.6,0.43,2.8,7,0.404,1.3,1.5,0.856,0.4,1.9,2.3,1,0.6,0.2,0.6,2.3,13.2,SG
Marco Belinelli,201158,2010-11,169,33,FALSE,NOH,25,80,24.5,3.8,8.6,0.437,1.7,4.1,0.414,1.2,1.6,0.784,0.2,1.7,1.9,1.2,0.5,0.1,1,1.8,10.5,SG
Marco Belinelli,201158,2011-12,136,-33,FALSE,NOH,26,66,29.8,4.3,10.4,0.417,1.6,4.3,0.377,1.5,2,0.783,0.3,2.3,2.6,1.5,0.7,0.1,1,1.7,11.8,SG
Marco Belinelli,201158,2012-13,169,32,FALSE,CHI,27,73,25.8,3.3,8.4,0.395,1.1,3,0.357,1.9,2.3,0.839,0.2,1.7,1.9,2,0.6,0.1,1.1,1.9,9.6,SG
